show_id,date_added,release_year
s7143,"March 20, 2017",2015
s7144,"January 27, 2017",2016
s7145,"December 31, 2019",1997
s7146,"August 8, 2019",2011
s7147,"September 15, 2018",2017
s7148,"January 1, 2021",2009
s7149," November 3, 2015",2014
s7150,"November 1, 2020",2011
s7151,"March 1, 2019",2005
s7152,"August 1, 2019",2015
s7153,"September 1, 2019",2005
s7154,"August 31, 2018",1992
s7155,"January 1, 2018",2011
s7156,"December 1, 2016",2012
s7157,"November 21, 2019",2002
s7158,"December 26, 2016",2013
s7159,"June 25, 2017",2017
s7160,"March 1, 2018",2015
s7161,"December 31, 2019",1981
s7162,"August 1, 2018",2017
s7163,"December 15, 2017",2016
s7164,"November 1, 2017",2016
s7165,"October 1, 2017",2014
s7166,"October 22, 2017",2010
s7167,"May 8, 2018",2016
s7168,"March 1, 2018",2017
s7169,"March 1, 2018",2017
s7170,"October 22, 2017",2008
s7171,"January 1, 2020",2001
s7172,"December 31, 2019",1982
s7173,"July 19, 2018",2006
s7174,"July 1, 2018",2017
s7175,"January 1, 2018",2005
s7176,"February 22, 2017",1990
s7177,"February 22, 2017",2014
s7178,"March 14, 2017",1996
s7179,"October 1, 2018",2011
s7180,"July 13, 2018",2013
s7181,"October 1, 2018",2010
s7182,"January 1, 2019",2017
s7183,"August 1, 2019",2017
s7184,"March 1, 2018",1993
s7185,"May 1, 2018",2018
s7186,"April 1, 2017",2013
s7187,"August 2, 2018",2006
s7188,"March 15, 2018",2011
s7189,"December 31, 2019",1980
s7190,"March 1, 2018",2003
s7191,"May 1, 2019",2018
s7192,"April 26, 2018",2017
s7193,"December 8, 2016",2016
s7194,"November 4, 2019",1995
s7195,"March 4, 2019",2015
s7196,"September 8, 2017",2015
s7197,,2010
s7198,"January 1, 2020",2003
s7199,"January 1, 2020",2004
s7200,"February 23, 2017",2016
s7201,"May 1, 2019",2015
s7202,"February 17, 2017",2016
s7203,"August 21, 2020",2011
s7204,"April 1, 2020",1988
s7205,"January 1, 2021",2010
s7206,"March 15, 2018",2016
s7207,"March 1, 2019",2014
s7208,"July 1, 2016",2015
s7209,"November 1, 2019",2005
s7210,"October 1, 2018",2018
s7211,"January 1, 2020",1996
s7212,"October 29, 2018",2017
s7213,"November 1, 2017",2015
s7214,"January 1, 2020",1997
s7215,"May 26, 2019",2016
s7216,"October 2, 2019",2017
s7217,"August 21, 2017",2013
s7218," December 1, 2019",2015
s7219,"November 1, 2020",2015
s7220,"March 31, 2017",1945
s7221,"October 1, 2019",2009
s7222,"March 1, 2017",2016
s7223,"February 16, 2018",2014
s7224,"April 26, 2019",2012
s7225,"December 31, 2019",1972
s7226,"January 5, 2017",2014
s7227,"September 8, 2017",2009
s7228,"September 8, 2017",2013
s7229,"September 8, 2017",2016
s7230,"September 8, 2017",2012
s7231,"November 17, 2017",2017
s7232,"September 8, 2017",2017
s7233,"September 8, 2017",2010
s7234,"September 8, 2017",2013
s7235,"November 7, 2018",2015
s7236,"July 8, 2019",2019
s7237,"October 31, 2015",2013
s7238,"January 1, 2019",2017
s7239,"December 31, 2019",2017
s7240,"April 1, 2020",2004
s7241,"August 1, 2018",2010
s7242,"December 1, 2012",2010
s7243,"October 6, 2017",2017
s7244,"August 1, 2018",2017
s7245,"January 8, 2019",1998
s7246,"December 26, 2016",2014
s7247,"March 10, 2017",2012
s7248,"April 1, 2018",2000
s7249,"March 12, 2018",2017
s7250,"March 1, 2018",2004
s7251,"February 1, 2017",2016
s7252,"March 1, 2018",2017
s7253,"January 1, 2020",1987
s7254,"February 15, 2017",2016
s7255,,2012
s7256,"October 16, 2017",2016
s7257,"April 2, 2018",2017
s7258,"January 15, 2019",2010
s7259,"January 15, 2019",2016
s7260,"March 1, 2018",2016
s7261,"September 7, 2018",2011
s7262,"August 5, 2017",2016
s7263,"July 1, 2019",2006
s7264,"January 18, 2019",2018
s7265,"April 1, 2018",2015
s7266,"March 15, 2018",2010
s7267,"August 1, 2017",2011
s7268,"September 15, 2017",2017
s7269,"May 22, 2017",2015
s7270,"March 11, 2020",2019
s7271,"August 1, 2019",2015
s7272,"January 1, 2019",2010
s7273,"May 1, 2018",2017
s7274,"May 1, 2019",2014
s7275,"November 15, 2019",2010
s7276,"April 15, 2020",2003
s7277,"April 15, 2020",2011
s7278,"April 15, 2020",2011
s7279,"April 15, 2020",2011
s7280,"May 15, 2020",2018
s7281,"August 1, 2018",2017
s7282,"December 26, 2018",2014
s7283,"January 1, 2020",2010
s7284,"March 30, 2018",2017
s7285,"August 16, 2018",1982
s7286,"January 18, 2019",2017
s7287,"November 1, 2019",2010
s7288," February 1, 2019",2017
s7289,"February 1, 2019",2018
s7290,"June 15, 2018",2018
s7291,"February 1, 2019",2016
s7292,"August 20, 2018",2017
s7293,"December 20, 2015",2013
s7294,"March 15, 2017",2016
s7295,"March 31, 2017",1946
s7296,"April 15, 2017",2014
s7297,"February 7, 2019",2018
s7298,"October 2, 2019",2014
s7299,"July 21, 2018",2014
s7300,"June 1, 2019",2018
s7301,"April 22, 2015",2009
s7302,"June 20, 2016",2014
s7303,"May 28, 2019",2018
s7304,"August 16, 2018",1997
s7305,"May 6, 2019",2018
s7306,"November 1, 2019",1992
s7307,"February 6, 2016",2015
s7308," October 1, 2019",2012
s7309,"February 21, 2018",2012
s7310,"May 9, 2019",2013
s7311,"November 1, 2019",1990
s7312,"August 1, 2018",1983
s7313,"February 1, 2018",2015
s7314,"March 15, 2018",2016
s7315,"March 15, 2018",2016
s7316,"January 12, 2017",2016
s7317,"December 1, 2020",2000
s7318,"December 1, 2018",2018
s7319,"July 11, 2019",2019
s7320,"April 22, 2019",2019
s7321,"January 14, 2017",2016
s7322,"April 23, 2017",2017
s7323,"July 25, 2016",2014
s7324,"December 23, 2016",2016
s7325,"February 1, 2019",2017
s7326,"December 31, 2017",2013
s7327,"January 1, 2019",1998
s7328,"July 15, 2018",2013
s7329,"May 7, 2020",2012
s7330,"July 30, 2017",2017
s7331,"November 1, 2019",1976
s7332," May 1, 2018",2016
s7333,"November 1, 2019",1962
s7334,"March 31, 2017",2015
s7335,"November 12, 2017",2017
s7336,"August 16, 2018",1990
s7337,"April 9, 2016",2015
s7338,"September 1, 2017",2015
s7339,"June 29, 2018",2015
s7340,"December 15, 2017",2017
s7341,"August 1, 2018",2012
s7342,"May 1, 2017",2017
s7343," April 17, 2016",2015
s7344,"August 1, 2016",2015
s7345,"February 17, 2020",2019
s7346,"August 1, 2018",2010
s7347,"May 1, 2018",2017
s7348,"August 16, 2018",1994
s7349,"May 1, 2018",2012
s7350,"June 18, 2018",2016
s7351,"July 15, 2019",2018
s7352,"April 25, 2019",2011
s7353,"January 5, 2019",2015
s7354,"July 26, 2019",2013
s7355,"November 20, 2019",2014
s7356,"May 7, 2017",2016
s7357,"July 1, 2018",2006
s7358,"August 16, 2018",1995
s7359,"July 15, 2018",2016
s7360,"September 1, 2016",2010
s7361,"November 15, 2017",2005
s7362,"April 5, 2019",2018
s7363,"July 15, 2016",2015
s7364,"July 1, 2018",2017
s7365,"January 1, 2018",2017
s7366,"April 20, 2016",2012
s7367,"October 15, 2017",2014
s7368,"August 1, 2020",1979
s7369," March 22, 2015",2014
s7370,"November 1, 2019",2008
s7371,"November 1, 2010",1987
s7372,"September 20, 2018",2016
s7373,"February 17, 2017",2016
s7374,"January 1, 2018",2017
s7375,"August 26, 2017",2016
s7376,"March 31, 2019",2017
s7377,"July 14, 2016",2016
s7378,"December 20, 2015",2013
s7379,"June 12, 2020",2018
s7380,"February 22, 2017",2016
s7381,"August 1, 2018",2013
s7382,"April 15, 2017",2015
s7383,"April 1, 2017",2014
s7384,"March 1, 2018",2010
s7385,"August 16, 2018",1981
s7386,"December 26, 2016",2013
s7387,"December 31, 2019",2005
s7388,"January 1, 2018",1989
s7389,"November 15, 2018",2017
s7390,"February 1, 2019",2018
s7391,"July 26, 2018",2013
s7392,"September 4, 2018",2015
s7393,"December 1, 2018",2018
s7394,"January 1, 2020",1983
s7395,"April 1, 2018",2017
s7396,"April 16, 2017",2014
s7397,"March 15, 2018",2016
s7398,"September 8, 2017",2014
s7399,"January 15, 2018",2017
s7400,"January 1, 2020",1999
s7401,"December 15, 2017",2017
s7402,"December 15, 2017",2017
s7403,"January 5, 2019",2017
s7404,"December 1, 2020",2016
s7405,"August 3, 2018",2018
s7406,"May 1, 2016",2016
s7407,,2016
s7408,"February 1, 2017",2016
s7409,"April 13, 2020",2019
s7410," November 1, 2019",2018
s7411,"August 16, 2018",1986
s7412,"December 1, 2019",2002
s7413,"January 1, 2018",2017
s7414,"March 15, 2018",2016
s7415,"March 15, 2015",2014
s7416,"February 16, 2014",2013
s7417,"July 17, 2018",2017
s7418,"July 9, 2019",2018
s7419,"July 26, 2019",2016
s7420,"December 31, 2019",1983
s7421,"February 1, 2018",2016
s7422,"August 1, 2018",2017
s7423,"February 15, 2018",2006
s7424,"January 15, 2017",2013
s7425,"August 26, 2018",2014
s7426,"July 20, 2019",2017
s7427,"May 1, 2017",2016
s7428,"September 2, 2018",2017
s7429,"January 1, 2018",1988
s7430,"February 14, 2017",2016
s7431,"July 1, 2019",2016
s7432,"July 1, 2019",1973
s7433,"March 9, 2018",2017
s7434,"October 1, 2019",1985
s7435,"October 25, 2017",2017
s7436,"July 12, 2019",2013
s7437,"July 12, 2019",2012
s7438,"August 1, 2018",2017
s7439,"June 21, 2019",2016
s7440,"July 1, 2018",2003
s7441,"February 19, 2018",2017
s7442,"June 19, 2019",2018
s7443,"October 19, 2019",1997
s7444,"October 1, 2019",2002
s7445,"August 27, 2017",2016
s7446,"February 13, 2019",2009
s7447,"May 1, 2018",2018
s7448,"December 1, 2016",2015
s7449,"September 21, 2019",2018
s7450,"February 1, 2017",2016
s7451,"January 1, 2018",2009
s7452,"August 1, 2019",2015
s7453,"March 3, 2019",2016
s7454,"April 1, 2019",2018
s7455,"September 7, 2020",2016
s7456,"January 1, 2016",1996
s7457,"February 16, 2017",2008
s7458," September 16, 2018",2014
s7459,"August 1, 2018",2017
s7460,"December 15, 2018",2013
s7461,"June 1, 2018",2004
s7462,"April 24, 2020",2012
s7463,"February 20, 2017",2016
s7464,"May 5, 2018",2015
s7465,"October 1, 2017",2015
s7466,"September 2, 2015",2014
s7467,"December 19, 2017",2017
s7468,"October 20, 2017",2011
s7469,"August 1, 2016",2015
s7470,"January 7, 2017",2015
s7471,"December 19, 2016",2016
s7472,"August 13, 2017",2017
s7473,"July 29, 2019",2018
s7474,"August 7, 2017",2014
s7475,"July 26, 2018",2015
s7476,"May 1, 2017",2016
s7477,"June 30, 2018",2017
s7478,"July 26, 2018",2015
s7479,"September 1, 2019",2019
s7480,"April 1, 2020",2017
s7481,"July 1, 2017",2014
s7482,"January 1, 2019",2003
s7483,"October 15, 2017",2016
s7484,"July 12, 2019",2015
s7485,"November 1, 2019",1997
s7486,"March 31, 2017",2014
s7487,"March 19, 2016",2016
s7488,"June 15, 2019",2017
s7489,"April 4, 2018",2017
s7490,"March 1, 2018",2013
s7491,"September 29, 2015",2015
s7492,"January 1, 2018",2012
s7493,"January 30, 2018",2014
s7494,"January 1, 2018",2013
s7495,"January 1, 2018",2011
s7496,"January 1, 2018",2014
s7497,"March 1, 2018",2012
s7498,"October 1, 2017",2016
s7499,"March 24, 2018",2015
s7500,"October 1, 2017",2010
s7501,"July 7, 2015",2013
s7502,"January 1, 2018",2013
s7503,"May 15, 2020",2012
s7504,"January 1, 2020",2005
s7505,"July 26, 2019",2013
s7506,"July 26, 2019",2011
s7507,"January 1, 2020",2009
s7508,"May 21, 2019",2016
s7509,"September 8, 2017",2015
s7510,"November 1, 2017",2015
s7511,"November 1, 2018",2016
s7512,"February 1, 2018",2013
s7513,"February 15, 2018",2011
s7514,"July 6, 2017",2016
s7515,"October 1, 2018",2017
s7516,"April 9, 2019",2013
s7517,"December 22, 2018",2016
s7518,"August 1, 2020",2002
s7519,"June 15, 2017",2015
s7520,"August 16, 2018",1984
s7521,"September 1, 2019",2007
s7522," April 16, 2019",2013
s7523,"June 6, 2019",2012
s7524,"January 1, 2021",2012
s7525,"December 31, 2019",2004
s7526,"January 26, 2018",2014
s7527,"September 1, 2020",2014
s7528,"September 1, 2018",2007
s7529,"April 17, 2018",2017
s7530," June 1, 2017",2017
s7531,"November 1, 2019",1962
s7532,"October 17, 2018",2010
s7533,"October 30, 2018",2005
s7534,"June 12, 2018",2017
s7535,"April 18, 2019",2013
s7536,"January 23, 2018",2016
s7537,"August 15, 2017",2015
s7538,"March 1, 2017",2015
s7539,"July 22, 2019",2017
s7540,"October 1, 2017",2016
s7541,"November 1, 2017",2017
s7542,"December 1, 2015",2015
s7543,"December 17, 2014",2014
s7544,"March 4, 2019",2013
s7545,"August 16, 2018",2001
s7546,"July 13, 2017",2015
s7547,"September 1, 2019",2009
s7548,"February 1, 2019",2013
s7549,"July 25, 2018",2012
s7550,"May 30, 2019",2011
s7551,"April 18, 2019",2014
s7552,"March 15, 2018",1999
s7553,"August 1, 2018",2017
s7554,"November 1, 2019",2006
s7555,"February 5, 2017",2016
s7556,"March 10, 2018",2017
s7557,"May 28, 2020",2016
s7558,"December 31, 2019",1982
s7559,"March 15, 2017",2016
s7560,"September 1, 2017",2011
s7561,"November 10, 2017",2017
s7562,"May 8, 2017",2016
s7563,"November 1, 2019",1993
s7564,"February 1, 2018",2016
s7565,"June 1, 2018",2004
s7566,"June 1, 2018",2016
s7567,"September 15, 2016",2016
s7568,"December 1, 2016",2015
s7569,"October 1, 2018",2018
s7570,"March 1, 2017",2016
s7571,"March 1, 2017",2016
s7572,"October 10, 2015",2009
s7573,"April 22, 2015",2009
s7574,"October 1, 2017",2016
s7575," September 1, 2019",2015
s7576,"March 31, 2017",1945
s7577," March 1, 2017",2016
s7578,"June 26, 2017",2016
s7579,"February 15, 2019",2018
s7580,"January 1, 2020",2004
s7581,"April 7, 2017",2016
s7582,"July 1, 2019",2007
s7583,"May 1, 2018",2017
s7584,"August 27, 2020",2018
s7585,"June 30, 2019",2013
s7586,"August 10, 2020",2014
s7587," July 12, 2019",2016
s7588,"July 1, 2019",2008
s7589,"December 23, 2018",1981
s7590,"January 1, 2016",1997
s7591,"March 1, 2018",2005
s7592,"May 4, 2018",2018
s7593,"October 1, 2019",2007
s7594,"December 10, 2016",2016
s7595,"May 25, 2020",2020
s7596,"August 21, 2020",2019
s7597,"September 9, 2019",2019
s7598,"March 31, 2017",2004
s7599,"January 1, 2018",2017
s7600,"July 1, 2019",2017
s7601,"July 1, 2019",2018
s7602,"July 1, 2019",2017
s7603,"July 1, 2019",2017
s7604,"July 1, 2019",2017
s7605,"July 1, 2019",2017
s7606,"July 1, 2019",2018
s7607,"July 1, 2019",2017
s7608,"July 1, 2019",2017
s7609,"July 1, 2019",2018
s7610,"July 1, 2019",2017
s7611,"July 1, 2019",2017
s7612,"July 1, 2019",2017
s7613,"July 1, 2019",2017
s7614,"July 1, 2019",2017
s7615,"July 1, 2019",2018
s7616,"July 1, 2019",2017
s7617,"July 1, 2019",2018
s7618,"July 1, 2019",2018
s7619,"July 1, 2019",2012
s7620,"July 3, 2020",2017
s7621,"August 2, 2019",1995
s7622,"January 1, 2018",2016
s7623,"April 14, 2018",2009
s7624,"July 7, 2016",2016
s7625,"August 15, 2018",2018
s7626,"December 31, 2017",2012
s7627,"April 15, 2018",2015
s7628,"December 1, 2016",2011
s7629," December 31, 2015",2015
s7630,"August 1, 2017",2016
s7631,"January 1, 2018",2013
s7632,"August 25, 2018",2013
s7633,"April 13, 2018",2016
s7634,"December 28, 2018",2016
s7635,"July 19, 2018",2014
s7636,"September 19, 2019",2009
s7637,"January 3, 2019",2018
s7638,"November 1, 2019",1960
s7639,"October 1, 2019",2007
s7640,"October 1, 2019",2004
s7641,"February 5, 2018",2017
s7642,"September 1, 2016",2015
s7643,"March 30, 2017",2016
s7644,"July 25, 2018",2011
s7645,"August 16, 2018",2012
s7646,"July 25, 2018",2015
s7647," May 31, 2015",2014
s7648,"April 19, 2017",2017
s7649,"November 15, 2016",2013
s7650,"March 28, 2018",2018
s7651,"April 25, 2019",2012
s7652,"August 2, 2018",1983
s7653,"January 10, 2018",2017
s7654,"May 1, 2018",2016
s7655,"August 1, 2018",2018
s7656,"August 1, 2018",2018
s7657,"August 1, 2018",2018
s7658,"August 1, 2018",2018
s7659,"April 15, 2020",2019
s7660,"November 20, 2019",1968
s7661,"September 5, 2018",2016
s7662,"October 1, 2019",2013
s7663,"November 1, 2017",2017
s7664,"August 25, 2019",2018
s7665,"January 15, 2018",2017
s7666,"October 15, 2017",2016
s7667,"February 2, 2019",2018
s7668,"May 15, 2018",2013
s7669,"November 15, 2018",2015
s7670,"September 1, 2019",2006
s7671,"January 15, 2018",2016
s7672,"February 1, 2019",2016
s7673,"August 5, 2017",2016
s7674,"April 1, 2020",2018
s7675,"August 1, 2020",2012
s7676,"July 1, 2016",2012
s7677,"November 27, 2018",2018
s7678,"February 16, 2017",2016
s7679,"August 16, 2018",1984
s7680," July 20, 2018",2018
s7681,"August 1, 2018",2017
s7682,"October 15, 2017",2017
s7683,"March 15, 2017",2014
s7684,"September 10, 2019",2019
s7685,"June 1, 2020",2018
s7686,"July 1, 2018",2017
s7687,"February 15, 2019",2018
s7688,"May 31, 2019",2006
s7689,"August 1, 2018",2015
s7690,"November 7, 2017",2016
s7691,"April 1, 2019",2007
s7692,"July 1, 2018",2017
s7693,"March 23, 2018",2007
s7694,"December 2, 2016",2016
s7695,"July 26, 2018",2007
s7696,"November 1, 2019",2002
s7697,"February 1, 2018",2016
s7698,"August 16, 2018",1988
s7699,"March 31, 2020",2011
s7700,"June 30, 2016",2015
s7701,"May 1, 2016",2015
s7702,"August 1, 2019",2002
s7703,"December 8, 2017",2000
s7704,"April 20, 2019",2018
s7705,"January 1, 2020",2007
s7706," August 4, 2017",2016
s7707,"March 1, 2018",1997
s7708,"July 1, 2018",2017
s7709,"February 1, 2017",1990
s7710," January 13, 2016",2015
s7711,"May 4, 2017",2003
s7712,"January 1, 2021",1992
s7713,"October 22, 2017",2011
s7714,"January 29, 2018",2017
s7715,"January 1, 2020",1992
s7716,"March 10, 2017",2014
s7717,"November 1, 2020",2009
s7718,"July 1, 2018",2016
s7719,"September 15, 2019",2010
s7720,"July 1, 2018",2009
s7721,"September 1, 2018",2013
s7722," December 18, 2014",1990
s7723,"December 18, 2014",1988
s7724,"August 25, 2017",2016
s7725,"April 1, 2019",2006
s7726,"September 17, 2016",2016
s7727,"February 28, 2017",2016
s7728,"April 30, 2019",2017
s7729,"January 1, 2019",2007
s7730," September 22, 2016",2016
s7731,"February 1, 2019",2016
s7732,"March 9, 2017",2016
s7733,"August 18, 2018",2018
s7734,"December 31, 2019",2018
s7735,"October 1, 2017",2015
s7736,"July 1, 2019",1993
s7737,"January 15, 2018",2015
s7738,"September 5, 2018",2009
s7739,"September 1, 2019",2012
s7740,"December 31, 2019",2017
s7741,"August 2, 2020",2018
s7742,"June 29, 2019",2018
s7743,"November 15, 2018",2017
s7744,"February 1, 2017",1946
s7745,"March 1, 2018",2002
s7746,"March 15, 2018",1998
s7747,"July 13, 2019",2018
s7748,"December 25, 2017",2016
s7749,"April 22, 2015",2006
s7750,"June 1, 2020",2010
s7751,"January 1, 2018",2016
s7752,"November 1, 2020",1986
s7753,"December 1, 2017",1980
s7754,"April 5, 2019",2018
s7755,"January 3, 2019",2018
s7756,"November 24, 2019",1980
s7757,"September 25, 2019",2018
s7758,"April 16, 2018",2016
s7759,"February 19, 2019",2018
s7760,"February 15, 2018",2010
s7761,"June 1, 2017",2016
s7762,"December 2, 2015",2015
s7763,"October 15, 2016",2016
s7764,"January 1, 2016",2004
s7765,"January 1, 2016",1998
s7766,"January 1, 2016",2008
s7767,"January 1, 2016",2000
s7768,"January 1, 2016",1999
s7769,"January 1, 2016",2006
s7770,"January 1, 2016",2003
s7771,"January 1, 2016",2007
s7772,"January 1, 2016",2009
s7773,"January 1, 2016",2005
s7774,"January 1, 2016",2011
s7775,"January 1, 2016",2011
s7776,"January 1, 2016",2011
s7777,"January 1, 2016",2011
s7778,"January 1, 2016",2014
s7779,"January 1, 2016",2014
s7780,"January 1, 2016",2012
s7781,"January 1, 2016",2012
s7782,"January 1, 2016",2012
s7783,"January 1, 2016",2001
s7784,"January 1, 2016",1997
s7785,"January 1, 2016",2002
s7786,"January 1, 2016",1996
s7787,"January 1, 2016",2013
s7788,"January 1, 2016",2013
s7789,"January 1, 2016",2013
s7790,"December 1, 2017",2013
s7791,"March 31, 2017",1942
s7792,"February 15, 2018",2013
s7793,"April 15, 2016",2015
s7794,"December 1, 2019",1996
s7795,"August 31, 2018",1984
s7796,"October 18, 2020",2017
s7797,"February 5, 2018",2017
s7798,"August 6, 2019",2018
s7799,"February 22, 2017",2011
s7800,"June 1, 2019",2019
s7801,"April 15, 2018",2016
s7802,"March 1, 2018",2000
s7803,"January 1, 2019",1994
s7804,"November 1, 2017",2014
s7805,"December 27, 2017",2012
s7806,"May 1, 2017",2011
s7807," June 1, 2017",2014
s7808,"March 11, 2020",2019
s7809,"November 4, 2016",2015
s7810,"August 31, 2020",2008
s7811,"August 1, 2016",2009
s7812,"April 6, 2019",2015
s7813,"May 1, 2018",2017
s7814,"October 25, 2018",2018
s7815,"August 1, 2018",2008
s7816,"June 1, 2017",2012
s7817,"July 1, 2019",2009
s7818,"September 1, 2019",2008
s7819,"April 12, 2017",2013
s7820,"January 1, 2017",2015
s7821,"October 1, 2019",1980
s7822,"March 1, 2018",2015
s7823,"September 16, 2016",2015
s7824,"August 19, 2017",2016
s7825,"May 1, 2017",1996
s7826,"December 31, 2019",1974
s7827,"June 11, 2019",2018
s7828,"December 31, 2019",1985
s7829,"April 1, 2018",2012
s7830,"July 31, 2019",2018
s7831,"December 31, 2019",2005
s7832,"May 26, 2019",2018
s7833,"March 15, 2018",2010
s7834,"August 1, 2018",2017
s7835,"December 16, 2016",2016
s7836,"April 1, 2017",2015
s7837,"June 20, 2019",2011
s7838,"October 22, 2017",2011
s7839,"July 31, 2018",2015
s7840,"November 1, 2019",1955
s7841,"December 31, 2017",2004
s7842,"June 25, 2019",2018
s7843,"March 4, 2017",2016
s7844,"December 11, 2017",2016
s7845,"December 31, 2019",1984
s7846,"September 15, 2018",2017
s7847,"March 24, 2018",2017
s7848,,2015
s7849,"March 10, 2017",2016
s7850,"May 9, 2019",2015
s7851," December 15, 2017",2017
s7852,"June 13, 2016",2012
s7853,"August 21, 2017",2015
s7854,"July 26, 2018",2015
s7855,"August 1, 2020",2010
s7856,"June 1, 2020",2017
s7857,"May 28, 2020",2014
s7858,"January 1, 2020",2010
s7859,"January 1, 2018",2017
s7860,"September 26, 2017",2016
s7861,"August 16, 2018",1980
s7862,"March 1, 2017",2016
s7863,"May 2, 2019",2017
s7864,"July 21, 2018",2014
s7865,"February 1, 2018",2017
s7866,"November 1, 2019",2008
s7867,"December 3, 2016",2012
s7868,"April 26, 2019",2016
s7869,"June 1, 2019",2008
s7870,"May 1, 2018",2015
s7871,"September 8, 2017",2017
s7872,"December 15, 2017",2013
s7873,"March 15, 2018",2010
s7874,"November 1, 2017",2011
s7875,"December 31, 2019",2010
s7876,"July 1, 2016",2015
s7877,"May 1, 2018",2016
s7878,"May 1, 2019",2018
s7879,"October 1, 2016",1985
s7880,"August 1, 2019",1976
s7881,"August 1, 2019",1979
s7882,"August 1, 2019",1982
s7883,"August 1, 2019",1985
s7884,"August 1, 2019",1990
s7885,"January 17, 2017",2017
s7886,"April 19, 2019",2014
s7887,"August 8, 2019",2018
s7888,"September 8, 2017",2015
s7889,"November 1, 2017",2014
s7890,"July 19, 2018",2015
s7891,"March 1, 2019",2017
s7892,"July 1, 2019",2012
s7893,"June 21, 2019",2016
s7894,"November 1, 2017",2016
s7895,"November 1, 2019",1968
s7896,"November 1, 2019",1998
s7897," May 18, 2017",2016
s7898,"December 31, 2017",2004
s7899,"April 1, 2018",2017
s7900,"September 15, 2017",2016
s7901,"November 1, 2019",1995
s7902,"August 1, 2019",2005
s7903,"March 1, 2018",2004
s7904,"December 1, 2020",1999
s7905,"June 19, 2019",2018
s7906,"August 1, 2019",2018
s7907," January 1, 2020",1998
s7908,"May 10, 2015",2015
s7909,"October 14, 2013",2013
s7910,"October 14, 2013",2013
s7911,"January 6, 2017",2016
s7912,"June 15, 2017",2016
s7913,"January 1, 2021",2003
s7914,"December 31, 2019",1982
s7915,"March 21, 2017",2013
s7916,"March 10, 2017",2014
s7917,"August 22, 2017",2016
s7918,"December 31, 2019",1983
s7919,"December 15, 2016",2014
s7920,"May 1, 2017",2016
s7921,"August 13, 2020",2012
s7922,"January 1, 2017",2016
s7923,"April 1, 2018",2016
s7924,"February 15, 2018",2007
s7925,"June 22, 2019",2014
s7926,"September 15, 2018",2017
s7927,"March 1, 2018",2017
s7928,"June 6, 2019",2013
s7929,"December 14, 2018",2018
s7930,"June 18, 2019",2018
s7931,"March 31, 2017",1945
s7932,"January 1, 2018",2008
s7933,"December 31, 2019",1964
s7934,"November 17, 2017",2014
s7935,"December 20, 2015",2010
s7936,"September 21, 2019",2010
s7937,"December 1, 2017",2015
s7938,"October 15, 2017",2016
s7939,"February 15, 2018",2005
s7940,"July 1, 2018",2017
s7941,"January 30, 2019",2008
s7942,"June 1, 2019",2018
s7943,"April 1, 2017",2014
s7944,"March 15, 2018",2012
s7945,"December 31, 2019",1982
s7946,"October 6, 2020",2017
s7947,"November 1, 2017",2017
s7948,"June 13, 2019",2018
s7949,"August 18, 2018",2015
s7950,"March 2, 2019",2013
s7951,"January 15, 2020",2019
s7952,"July 19, 2018",2014
s7953,"January 23, 2020",2017
s7954," May 19, 2018",2018
s7955,"November 13, 2020",1955
s7956,"January 1, 2020",2000
s7957,"August 12, 2020",2013
s7958,"April 1, 2018",1993
s7959,"November 1, 2020",1988
s7960,"December 15, 2019",1998
s7961,"September 16, 2018",2010
s7962,"October 1, 2019",1997
s7963,"July 1, 2019",2000
s7964,"January 1, 2020",2012
s7965,"December 7, 2020",1993
s7966,"December 1, 2019",2012
s7967,"April 26, 2019",2011
s7968,"July 1, 2018",2007
s7969,"May 22, 2017",2014
s7970,"April 1, 2018",2015
s7971,"April 22, 2017",2013
s7972,"February 22, 2017",2013
s7973,"February 22, 2017",2013
s7974,"February 22, 2017",2014
s7975,"February 22, 2017",2013
s7976,"April 22, 2017",2013
s7977,"April 22, 2017",2014
s7978,"February 22, 2017",2013
s7979,"April 22, 2017",2014
s7980,"April 22, 2017",2014
s7981,"March 10, 2017",2012
s7982,"October 1, 2019",2010
s7983," December 1, 2019",2016
s7984,"March 10, 2018",2017
s7985,"March 1, 2017",2015
s7986,"January 10, 2020",2011
s7987,"January 1, 2021",2010
s7988,"January 1, 2021",2008
s7989,"July 10, 2017",2016
s7990,"December 15, 2017",1999
s7991,"May 19, 2019",2019
s7992,"January 27, 2017",2016
s7993,"January 1, 2018",2011
s7994,"January 10, 2019",1986
s7995,"March 1, 2018",2002
s7996,"March 1, 2018",2012
s7997,"March 1, 2018",2002
s7998,"August 16, 2018",2002
s7999,"November 2, 2019",2011
s8000,"March 1, 2018",2008
s8001,"February 4, 2020",2019
s8002,"December 29, 2017",2010
s8003,"May 15, 2017",2017
s8004,"January 1, 2021",2009
s8005,"December 31, 2019",1990
s8006,"November 15, 2018",2016
s8007,"November 15, 2018",2018
s8008,"November 15, 2018",2017
s8009,"October 30, 2018",2016
s8010,"July 18, 2019",2013
s8011,"July 1, 2019",2009
s8012,"August 10, 2017",2016
s8013,"March 1, 2018",2017
s8014,"September 5, 2018",2004
s8015,"July 6, 2019",2017
s8016,"March 31, 2020",2008
s8017,"October 30, 2018",2014
s8018,"December 3, 2018",2018
s8019,"December 13, 2019",2012
